ykiho,name,kind,sido,sigungu,address,phone,homepage,lat,lng,doctors,openedOn,eyeDoctors,hours,lunch,recv,place
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,전영경안과의원,clinic,전북,전주덕진구,"전북특별자치도 전주시 덕진구 기린대로 471-2, (덕진동1가)",063-273-0525,,35.8417931,127.1257838,1,19890210,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1300""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1230""]}",12시30분~14시00분,9시30분~17시45분,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,조은안과의원,clinic,전북,전주덕진구,"전북특별자치도 전주시 덕진구 쪽구름로 74, 전라북도 전주시 덕진구 쪽구름로 74 (여의동2가)",063-211-7030,,35.8719804,127.0764952,1,20130215,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,푸른안과의원,clinic,전북,전주덕진구,"전북특별자치도 전주시 덕진구 백제대로 660, (금암동)",063-278-2121,http://www.seenew.co.kr/new/2012/intro2.html,35.8429132,127.1413858,9,20010428,8,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0830"", ""1230""]}",12시30분~14시,08시50분,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,현대중앙안과의원,clinic,전북,전주덕진구,"전북특별자치도 전주시 덕진구 기린대로 272, (진북동)",063-286-2000,http://www.eyedream.co.kr,35.8299831,127.1425526,1,19930109,1,"{""0"": [""0900"", ""1720""], ""1"": [""0900"", ""1720""], ""2"": [""0900"", ""1720""], ""3"": [""0900"", ""1720""], ""4"": [""0900"", ""1720""], ""5"": [""0900"", ""1220""]}",12시 30분~14시 00분,08시 40분~17시 00분,기린대로 전주농협
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjNTEjJDEjJDIjJDgz,눈사랑안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 모악로 4746, (평화동1가)",063-229-9984,,35.7929119,127.1323217,1,20131220,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,문수정안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 쑥고개로 319, 3층 (효자동2가)",063-236-7582,,35.8026183,127.1001456,2,20191226,2,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,밝은안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 용머리로 62, (효자동1가)",063-226-7575,,35.8063295,127.1170279,1,20030509,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz,삼성안과이비인후과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 우전로 225, (효자동2가)",063-232-6500,,35.8144294,127.1014742,4,20120730,3,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1230""]}",12시30분~14시00분,08시50분~17시50분,서부119안전센터
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,서울아산드림안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 홍산로 245, 202호 (효자동2가)",063-237-0501,http://www.asandreameye.co.kr,35.8155518,127.1054807,1,20230421,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,아름다운김현숙안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 홍산로 246, 503호 (효자동2가)",063-225-7717,,35.8155568,127.1064474,1,20230814,1,"{""0"": [""0900"", ""1800""], ""1"": [""1400"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""1400"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1230""]}",12:30~14:00,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,연세바른안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 용머리로 32, 삼세한의원 (효자동1가)",063-905-1010,,35.8056931,127.1138879,1,20180309,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1230""], ""4"": [""0900"", ""1800""], ""5"": [""0830"", ""1230""]}",13시00분~14시00분,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,연세안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 당산로 102, 4층 (서신동, 두솔빌딩)",063-276-1800,,35.8319816,127.119657,1,20030103,1,"{""0"": [""0900"", ""1650""], ""1"": [""0900"", ""1650""], ""2"": [""0900"", ""1650""], ""3"": [""0900"", ""1150""], ""4"": [""0900"", ""1650""], ""5"": [""0900"", ""1150""]}",12시30분~14시00분,09시00분~16시40분,이마트
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,이안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 용머리로 114, (효자동1가)",063-223-2006,,35.8057272,127.1226065,1,19830425,1,"{""0"": [""0900"", ""1230""], ""1"": [""0900"", ""1230""], ""2"": [""0900"", ""1230""], ""3"": [""0000"", ""0000""], ""4"": [""0900"", ""1230""], ""5"": [""0900"", ""1230""]}",,09시00분~12시30분,효자동  KT전화국
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQ1IyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,전주안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 전라감영5길 19-6, (중앙동3가)",063-283-0001,,35.8176492,127.1456575,1,20130114,1,"{""0"": [""0900"", ""1750""], ""1"": [""0900"", ""1750""], ""2"": [""0900"", ""1750""], ""3"": [""0900"", ""1230""], ""4"": [""0900"", ""1750""], ""5"": [""0900"", ""1240""]}",12시20분~13시30분,08시30분~17시30분,객사
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,정덕영안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 온고을로 62, (서신동)",063-275-1675,,35.8342453,127.1161519,1,20030721,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1300""]}",12시30분~14시00분,09시00분~17시30분,천운빌딩
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz,조병춘안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 팔달로 281, (서노송동)",063-271-8334,,35.8270108,127.1430382,1,19950720,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,중앙안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 평화로 115, 2층 (평화동2가)",063-229-2200,,35.7870788,127.1344277,1,20180611,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,한빛안과의원,clinic,전북,전주완산구,"전북특별자치도 전주시 완산구 백제대로 259, 3층 (중화산동2가)",063-222-7891,,35.8162247,127.122593,6,19970507,4,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,문성강안과의원,clinic,전북,정읍시,"전북특별자치도 정읍시 중앙로 122, (수성동)",063-535-1269,,35.5668738,126.8519139,1,19991217,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,스마일안과의원,clinic,전북,정읍시,"전북특별자치도 정읍시 중앙로 38, 2층 (연지동)",063-531-8275,,35.5725361,126.8459867,1,20180704,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,정읍안과의원,clinic,전북,정읍시,"전북특별자치도 정읍시 중앙로 67, (연지동)",063-533-3287,,35.5706972,126.8483448,1,19870320,1,,,,
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,진안연세안과의원,clinic,전북,진안군,"전북특별자치도 진안군 진안읍 진무로 1090, 2층",063-432-8275,,35.7916419,127.4278881,1,20080702,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,대정안과의원,clinic,제주,서귀포시,"제주특별자치도 서귀포시 대정읍 하모상가로 38-2, 101,201호",064-794-9900,https://24eye.modoo.at/,33.2214025,126.2529726,1,20241125,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDIjJDgz,서귀포빛사랑안과의원,clinic,제주,서귀포시,"제주특별자치도 서귀포시 동문로 2, (서귀동)",064-763-3030,,33.2523155,126.5615037,1,20010215,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1200""]}",12:30~14:00,08:50 ~17:45,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,연세안과의원,clinic,제주,서귀포시,"제주특별자치도 서귀포시 일주동로 8675, (서귀동)",064-762-0727,,33.2530047,126.5616933,1,20070227,1,"{""0"": [""0830"", ""1800""], ""1"": [""0830"", ""1800""], ""2"": [""0830"", ""1230""], ""3"": [""0830"", ""1800""], ""4"": [""0830"", ""1800""]}",12시30분~14시00분,,서귀포시 일주동로 8675 다나약국빌딩 4층
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,정안과의원,clinic,제주,서귀포시,"제주특별자치도 서귀포시 중정로 54-1, (서귀동)",064-733-3346,,33.2475028,126.5622319,1,19890228,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjODEjJDEjJDIjJDgz,제주성모안과의원,clinic,제주,서귀포시,"제주특별자치도 서귀포시 동문로 5, 4층 (서귀동)",064-763-2119,,33.2523491,126.5620503,1,20250327,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,가톨릭안과의원,clinic,제주,제주시,"제주특별자치도 제주시 도령로 1, 3층 (노형동)",064-749-7008,,33.4868039,126.4793043,1,20080103,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1230""], ""6"": [""0000"", ""0000""]}",12시 30분 ~14시 00분,08시 30분~15시50분,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,강남성모안과의원,clinic,제주,제주시,"제주특별자치도 제주시 수덕1길 3, (노형동,4,5층)",064-745-7100,,33.486225,126.4782289,1,20050602,1,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1530""]}",12시30분~14시00분,08시30분~18시00분,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,눈사랑안과의원,clinic,제주,제주시,"제주특별자치도 제주시 노형8길 2, 4층 (노형동)",064-746-0048,,33.4843411,126.4773195,1,20150413,1,"{""0"": [""0830"", ""1800""], ""1"": [""0830"", ""1800""], ""2"": [""0830"", ""2000""], ""3"": [""0830"", ""1800""], ""4"": [""0830"", ""1230""], ""6"": [""0830"", ""1400""]}",12시30분~14시00분,08시30분~18시00분,노형초등학교
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,밝은안과의원,clinic,제주,제주시,"제주특별자치도 제주시 동광로 131, (일도이동)",722-0025,,33.5079414,126.5404718,1,20100618,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,서울안과의원,clinic,제주,제주시,"제주특별자치도 제주시 1100로 3333, 3층 (노형동)",745-0500,http://,33.4836142,126.4801422,1,20010227,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,센트럴아이안과의원,clinic,제주,제주시,"제주특별자치도 제주시 일주서로 7356, 3층 (외도이동)",064-742-7112,,33.4932697,126.4330509,1,20240516,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,수안과의원,clinic,제주,제주시,"제주특별자치도 제주시 중앙로 286, 3층 (이도이동, 김기수안과빌딩)",064-723-1516,www.jejulasik.com/,33.4947555,126.5329922,4,20120126,4,"{""0"": [""0830"", ""1900""], ""1"": [""0830"", ""1900""], ""2"": [""0830"", ""1900""], ""3"": [""0830"", ""1900""], ""4"": [""0830"", ""1900""], ""5"": [""0830"", ""1500""]}",12시30분~14시00분,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,연세안과의원,clinic,제주,제주시,"제주특별자치도 제주시 서광로 220, (삼도일동)",064-755-0310,,33.4995654,126.5200837,1,20060224,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,연세제일안과의원,clinic,제주,제주시,"제주특별자치도 제주시 연북로 449, 2·3층 (도남동)",064-727-2700,,33.4814382,126.5288647,3,20171011,3,"{""0"": [""0830"", ""1900""], ""1"": [""0830"", ""1900""], ""2"": [""0830"", ""1900""], ""3"": [""0830"", ""1900""], ""4"": [""0830"", ""1900""], ""5"": [""0830"", ""1700""]}",12:30~14:00,08:30~19:00,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,우리안과의원,clinic,제주,제주시,"제주특별자치도 제주시 동광로 107, (일도이동)",723-8811,,33.5064078,126.5387304,1,20020607,1,"{""0"": [""0830"", ""1800""], ""1"": [""0830"", ""1800""], ""2"": [""0830"", ""1800""], ""3"": [""0830"", ""1230""], ""4"": [""0830"", ""1800""], ""5"": [""0830"", ""1230""]}",12:30-14:00,8:30-5:45,인화초둥학교
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,이종영안과의원,clinic,제주,제주시,"제주특별자치도 제주시 노형로 378, 4층 401호 (노형동)",064-745-0505,,33.48359,126.476304,1,20220916,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,이지봄안과의원,clinic,제주,제주시,"제주특별자치도 제주시 노형로 384, 2~4층 (노형동)",064-747-0112,https://easybomeye.com/,33.4840431,126.4767942,5,20221122,5,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,장용안과의원,clinic,제주,제주시,"제주특별자치도 제주시 서광로 302, 5층 (이도이동)",753-7582,,33.5003235,126.5288526,1,19970422,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,제주삼성안과의원,clinic,제주,제주시,"제주특별자치도 제주시 관덕로 66, (일도일동)",064-724-0220,http://www.lasikland.co.kr,33.5128538,126.5262659,1,20020624,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""]}",12:30 ~ 14:00,09:00 ~ 17:00,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,제주중앙안과의원,clinic,제주,제주시,"제주특별자치도 제주시 중앙로15길 2, (이도일동)",064-757-4123,,33.5105319,126.5242624,1,19850222,1,,,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz,제주현대안과의원,clinic,제주,제주시,"제주특별자치도 제주시 건주로 31, 한라신협 삼화지점 3층 (도련일동)",064-702-2075,,33.5167699,126.5809878,1,20180226,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1900""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1300""], ""6"": [""0900"", ""1300""]}",12시30분~14시00분,,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,한림김안과의원,clinic,제주,제주시,"제주특별자치도 제주시 한림읍 명랑로 13, 2층",064-796-0572,,33.4147287,126.2664111,1,20170717,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1200""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""]}",12시30분~14시00분,09시00분~17시30분,
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,화북성모안과의원,clinic,제주,제주시,"제주특별자치도 제주시 일주동로 250, (화북일동)",064-727-5775,,33.5197337,126.57198,1,20120131,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1200""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1200""]}",12:30~14:00,오전 08:40~12:10   /오후 1:40~ 17:40,제주 동학
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,눈편한안과의원,clinic,충남,계룡시,"충청남도 계룡시 엄사면 번영로 42, 4층",042-486-0029,https://comforteye.modoo.at,36.289003,127.2407982,1,20170714,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1230""]}",12시30분~14시00분,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,공주성모안과의원,clinic,충남,공주시,"충청남도 공주시 웅진로 223, 2층 (산성동, 산성빌딩 )",041-858-0975,http://www.sungmo-eye.co.kr/,36.4603514,127.1241929,1,20010210,1,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1300""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1300""]}",12시30분~14시00분,8시00분~17시00분,충남 공주시 웅진로223 산성빌딩 2층
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,백제안과의원,clinic,충남,공주시,"충청남도 공주시 번영1로 100, 3층 (신관동)",041-853-0975,http://blog.naver.com/baekjeeye,36.4739998,127.1387305,1,20090302,1,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1330""]}",13시00분~ 14시00분,,농협건물 3층
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ4MiQyNjEyMjIjNjEjJDEjJDgjJDgz,서울안과의원,clinic,충남,공주시,"충청남도 공주시 웅진로 197, 4층 (산성동)",041-853-3119,,36.4580615,127.1246424,1,20010317,1,"{""0"": [""0800"", ""1700""], ""1"": [""0800"", ""1700""], ""2"": [""0800"", ""1700""], ""3"": [""0800"", ""1700""], ""4"": [""0800"", ""1700""], ""5"": [""0800"", ""1200""]}",12시00분~13시30분,08시00분~17시00분,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz,우리안과의원,clinic,충남,공주시,"충청남도 공주시 산성시장5길 34-28, 4층 (산성동)",041-855-9797,,36.4599757,127.1241305,1,20130225,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,조은안과의원,clinic,충남,금산군,"충청남도 금산군 금산읍 인삼로 76, (스마트불루 203~204호)",041-751-1001,,36.1027136,127.489937,1,20150223,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,논산안과의원,clinic,충남,논산시,"충청남도 논산시 해월로 163, 6층 (반월동)",041-732-7507,,36.2051375,127.0847573,1,19981114,1,"{""0"": [""0900"", ""1700""], ""1"": [""0900"", ""1700""], ""2"": [""0900"", ""1700""], ""3"": [""0900"", ""1700""], ""4"": [""0900"", ""1700""], ""5"": [""0900"", ""1300""]}",12:30~13:50,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,서안과의원,clinic,충남,논산시,"충청남도 논산시 해월로168번길 2, (반월동)",041-732-3595,,36.2049888,127.0853638,1,19870227,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz,우리성모안과의원,clinic,충남,논산시,"충청남도 논산시 해월로167번길 2, (반월동)",041-734-5575,,36.205375,127.0852545,2,20030919,2,"{""0"": [""0830"", ""1730""], ""1"": [""0830"", ""1730""], ""2"": [""0830"", ""1730""], ""3"": [""0830"", ""1730""], ""4"": [""0830"", ""1730""], ""5"": [""0830"", ""1230""]}",,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,당진밝은안과의원,clinic,충남,당진시,"충청남도 당진시 당진중앙2로 103-8, 401,404호 (읍내동, 진원스타타워)",041-357-8700,,36.8944951,126.6305185,2,20100209,2,,13시00분~14시00분,09:00~18:30,진원스타타워4층
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,서울안과의원,clinic,충남,당진시,"충청남도 당진시 당진중앙2로 96, 3층 302호 (읍내동)",041-353-4118,,36.8936304,126.6303801,1,20030501,1,"{""0"": [""0830"", ""1800""], ""1"": [""0830"", ""1800""], ""2"": [""0830"", ""1800""], ""3"": [""0830"", ""1800""], ""4"": [""0830"", ""1800""], ""5"": [""0830"", ""1400""]}",13시00분~14시00분,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjEwMDIjNjEjJDEjJDAjJDgz,소망안과의원,clinic,충남,당진시,"충청남도 당진시 합덕읍 덕평로 552, 552",041-363-9593,,36.8083262,126.7765656,1,20130318,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNTEjJDEjJDIjJDgz,우리안과의원,clinic,충남,당진시,"충청남도 당진시 밤절로 140, 드림타워 2층 203,204호 (수청동)",041-356-5754,,36.9015021,126.6455059,1,19970404,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDYjJDgz,이안과의원,clinic,충남,당진시,"충청남도 당진시 북문길 1-5, 2층 (읍내동)",041-356-7550,,36.8945175,126.6295313,1,20060621,1,,,,
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4OSQyNjEwMDIjNjEjJDEjJDQjJDgz,대천안과의원,clinic,충남,보령시,"충청남도 보령시 번영로 15, 1층 (대천동, 윤산부인과의원)",041-931-7005,,36.3523713,126.5937956,1,20000506,1,,,,
